PMID,url,journal,pub_year,ia_last_seen
22661485,http://www.amd-read.net,Invest Ophthalmol Vis Sci,2012,2016
22678499,http://www.AIGStudy.net,Invest Ophthalmol Vis Sci,2012,2016
23361512,http://www.ncbi.nlm.nih.gov/gap/,Invest Ophthalmol Vis Sci,2013,2016
23908182,http://www.umin.ac.jp/ctr/index/htm9,Invest Ophthalmol Vis Sci,2013,2014
24576878,http://ansm.sante.fr/,Invest Ophthalmol Vis Sci,2014,2016
21439065,http://www.investigativegenetics.com/content/2/1/8,Investig Genet,2011,2014
22293090,http://www.investigativegenetics.com/content/3/1/2,Investig Genet,2012,2012
22938150,http://frog.med.yale.edu,Investig Genet,2012,2016
24245655,http://www.biomedcentral.com/biome/alec-jeffreys,Investig Genet,2013,2015
22968898,http://www.hiqa.ie/press-release/2008-06-17-health-information-and-quality-authority-launches-world-health-organization,Ir J Med Sci,2013,2014
25250137,http://www.ncbi.nlm.nih.gov/sites/gquery,Iran J Cancer Prev,2013,#N/A
25802701,http://www.sid.ir,Iran J Microbiol,2014,2016
24644493,http://irct.ir,Iran J Psychiatry Behav Sci,2013,2016
24644505,http://www.irct.ir.IRCT201110317960N1,Iran J Psychiatry Behav Sci,2013,#N/A
23113130,http://www.magiran.com,Iran J Public Health,2012,2016
21160538,http://www.megx.net/toolbox/taxsom,ISME J,2011,2014
22134646,http://sourceforge.net/projects/tax2tree/,ISME J,2012,2012
22855211,http://kiwi.cs.dal.ca/Software/ExpressBetaDiversity,ISME J,2013,2016
25610631,http://chango.ibmb.csic.es/ARCIMBOLDO_LITE,IUCrJ,2015,#N/A
24956993,http://www.eatright.org/members/practicepapers,J Acad Nutr Diet,2014,2016
25300224,http://www.eatright.org/programs/kidseatright/activities/content.aspx?id=6442477891,J Acad Nutr Diet,2014,#N/A
25994692,http://ec.europa.eu/environment/noise/directive.htm,J Acoust Soc Am,2015,2015
25514693,http://charlotterescuemission.org/,J Addict Nurs,2014,2016
22525122,http://cmeaccess.com/cme/JAH_HPV_program/index.asp?link_id=2,J Adolesc Health,2012,#N/A
23731005,http://www.artscouncil.ie-in,J Adv Nurs,2014,#N/A
25031964,http://www.advancedpractitioner.com,J Adv Pract Oncol,2012,2016
24144585,http://www.ids-qids.org,J Affect Disord,2014,#N/A
22992715,http://www.healthypeople.gov/About/,J Aging Health,2012,2015
22512599,http://www.portalantioxidantes.com,J Agric Food Chem,2012,2016
22994641,http://www.nasdonline.org/document/113/d001656/rollover-protection-for-farm-tractor-operators.html,J Agromedicine,2012,2016
23858991,http://www.georgiaair.org/amp/report.php,J Air Waste Manag Assoc,2013,2015
22341039,http://www.itis.gov,J Allergy Clin Immunol,2012,2016
23374261,http://www.jcaai.org,J Allergy Clin Immunol,2013,2016
24636091,http://www.medall-fp7.eu,J Allergy Clin Immunol,2014,#N/A
24766875,http://www.allergyparameters.org,J Allergy Clin Immunol,2014,2016
24662101,http://alz.big.ac.cn,J Alzheimers Dis,2014,2016
23200288,http://trailregister.nl/,J Am Acad Child Adolesc Psychiatry,2012,#N/A
23880495,http://anzctr.org/,J Am Acad Child Adolesc Psychiatry,2013,2012
23768298,http://www.abderm.org,J Am Acad Dermatol,2013,2016
23006014,http://www.aanp.org,J Am Acad Nurse Pract,2012,2016
23088694,http://www.pallimed.org/,J Am Acad Nurse Pract,2012,2016
24668355,http://www.aaos.org/aucapp,J Am Acad Orthop Surg,2014,2015
21908759,http://www.mydrugdealer.com,J Am Acad Psychiatry Law,2011,2016
25199088,http://ww2.biol.sc.edu/<|>peromyscus,J Am Assoc Lab Anim Sci,2014,#N/A
24204061,http://www.skinsight.com/info/for_professionals/dermatology-education-resources,J Am Board Fam Med,2013,2015
23003214,http://arxiv.org/abs/1207.3145,J Am Chem Soc,2012,#N/A
25080672,http://www.dentalethics.org,J Am Coll Dent,2014,2016
25951680,http://acd.org/codefordentaleditors.htm,J Am Coll Dent,2014,2015
24091048,http://www.imagegently.org,J Am Coll Radiol,2013,2016
22342785,http://www.melanomacalculator.com,J Am Coll Surg,2012,#N/A
21802573,http://www.eatright.org/positions,J Am Diet Assoc,2011,2016
21226685,http://www.americangeriatrics.org/health_care_professionals/clinical_practice/clinical_guidelines_recommendations/2010/,J Am Geriatr Soc,2011,2016
23888871,http://www.POGOe.org,J Am Geriatr Soc,2013,2016
24575770,http://www.choosingwisely.org,J Am Geriatr Soc,2014,2016
23316296,http://www.advance-trial.com/static/html/prehome/prehome.asp,J Am Heart Assoc,2012,2013
23525426,http://center.umin.ac.jp,J Am Heart Assoc,2013,2010
23525448,http://EudraCT.ema.europa.eu,J Am Heart Assoc,2013,2016
25809548,http://www.ablace.cz,J Am Heart Assoc,2015,2016
22682694,http://www.ltcfocus.org,J Am Med Dir Assoc,2012,2016
21169619,http://BreastCancerTrials.org/,J Am Med Inform Assoc,2011,2016
21613640,http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/indexing,J Am Med Inform Assoc,2011,2015
21622934,http://code.google.com/p/ytex,J Am Med Inform Assoc,2011,2015
21659443,http://www.nephrologyondemand.org,J Am Med Inform Assoc,2011,2016
21875867,http://transplant.molgen.mpg.de/,J Am Med Inform Assoc,2012,2014
22081223,http://magnet.c2b2.columbia.edu,J Am Med Inform Assoc,2012,2016
22427539,http://www.challenge.gov,J Am Med Inform Assoc,2012,2016
22744958,http://bioconn.askhermes.org,J Am Med Inform Assoc,2012,#N/A
23019242,http://hiru.mcmaster.ca/hiru/HIRU_McMaster_HKR.aspx,J Am Med Inform Assoc,2013,2015
23019242,http://hiru.mcmaster.ca/hiru/HIRU_McMaster_PLUS_projects.aspx,J Am Med Inform Assoc,2013,2015
23645552,http://lussierlab.org/transition-to-ICD10CM,J Am Med Inform Assoc,2013,2016
23893318,http://cancer.digitalslidearchive.net,J Am Med Inform Assoc,2013,2015
23686934,http://prism.case.edu/prism/index.php/EpilepsyOntology,J Am Med Inform Assoc,2014,2014
23813539,http://www.bmhi.umn.edu/ihi/research/nlpie/resources/index.htm,J Am Med Inform Assoc,2014,2015
23989082,http://pfindr.net,J Am Med Inform Assoc,2014,2016
24131510,http://harvest.research.chop.edu,J Am Med Inform Assoc,2014,2016
24464853,http://www.isped.u-bordeaux2.fr/ArticleJAMIA/results_multiply_related_concepts.aspx,J Am Med Inform Assoc,2014,#N/A
24637954,http://sourceforge.net/projects/ohnlp/files/MedXN/,J Am Med Inform Assoc,2014,2015
24821734,http://www.SCILHS.org,J Am Med Inform Assoc,2014,2016
25301808,http://lussierlab.org/publications/N-of-1-pathways,J Am Med Inform Assoc,2014,2016
25361575,http://www.biobankconnect.org,J Am Med Inform Assoc,2015,2016
25361575,http://www.github.com/molgenis,J Am Med Inform Assoc,2015,2013
25656516,http://arrowsmith.psych.uic.edu/cgi-bin/arrowsmith_uic/RCT_Tagger.cgi,J Am Med Inform Assoc,2015,#N/A
25665706,http://www.cs.umd.edu/hcil/sharp/twinlist,J Am Med Inform Assoc,2015,2016
25681260,http://www.lussierlab.org/transition-to-ICD9CM/Tables,J Am Med Inform Assoc,2015,#N/A
25681260,http://www.lussierlab.org/publications/ICD10to9,J Am Med Inform Assoc,2015,2016
23229991,http://www.ndep.nih.gov,J Am Pharm Assoc (2003),2012,2016
25859756,http://www.patientslikeme.com,J Am Pharm Assoc (2003),2015,2016
21952778,http://HX2.med.upenn.edu/download.html,J Am Soc Mass Spectrom,2011,2015
23292976,http://packages.python.org/pyteomics.Pyteomics.biolccc,J Am Soc Mass Spectrom,2013,#N/A
23292976,http://pypi.python.org/pyteomics,J Am Soc Mass Spectrom,2013,#N/A
23292976,http://hg.theorchromo.ru/pyteomics,J Am Soc Mass Spectrom,2013,2015
23292976,http://packages.python.org/pyteomics.biolccc/,J Am Soc Mass Spectrom,2013,2015
23702710,http://ms.biomed.cas.cz/MSTools/,J Am Soc Mass Spectrom,2013,2015
24254576,http://www.ncbi.nlm.nih.gov/CBBresearch/Yu/midas/index.html,J Am Soc Mass Spectrom,2014,2014
24676893,http://hx2.mpimf-heidelberg.mpg.de,J Am Soc Mass Spectrom,2014,#N/A
25261217,http://www.StavroX.com,J Am Soc Mass Spectrom,2015,2016
22440904,http://helixweb.nih.gov/ESBL/Database/mNPD/,J Am Soc Nephrol,2012,2014
24029424,http://helixweb.nih.gov/ESBL/Database/ProteinHalfLives/index.html,J Am Soc Nephrol,2013,2014
21513614,http://www.druid-project.eu,J Anal Toxicol,2011,2016
21278116,http://www.genetics.ucla.edu/software/mendel,J Anim Sci,2011,2016
21571895,http://www.beefrepro.info,J Anim Sci,2011,2016
21571895,http://www.appliedreprostrategies.com,J Anim Sci,2011,2016
21680585,http://www.e-bug.eu,J Antimicrob Chemother,2011,2016
21873288,http://eburst.mlst.net/,J Antimicrob Chemother,2011,2015
22782487,http://www.genomicepidemiology.org,J Antimicrob Chemother,2012,2016
23095231,http://bsac.org.uk/susceptibility/guidelines-standardized-disc-susceptibility-testing-method/,J Antimicrob Chemother,2012,2013
23095231,http://jac.oxfordjournals.org/,J Antimicrob Chemother,2012,2016
24862092,http://www.topsy.com,J Antimicrob Chemother,2014,2016
24282952,http://www.wiwiss.fu-berlin.de/instituteliso/mitarbeiterlwilrichlindex.html,J AOAC Int,2013,#N/A
22844140,http://www.blackboard.com,J Appl Behav Anal,2012,2016
24222435,http://www.stat.gov.pl,J Appl Genet,2014,2016
21718396,http://eldermet.ucc.ie,J Appl Microbiol,2011,2015
24473726,http://portaldosbebes.fob.usp.br,J Appl Oral Sci,2013,2012
23813583,http://www.noticiasfacil.es,J Appl Res Intellect Disabil,2014,2016
25254268,http://www.iassidd.org,J Appl Res Intellect Disabil,2014,2016
24022982,http://tcm.zju.edu.cn/ltmap,J Appl Toxicol,2014,#N/A
23897006,http://www.IVF-worldwide.com,J Assist Reprod Genet,2013,2016
25327087,http://www.nabl-india.org,J Assoc Physicians India,2014,#N/A
22204276,http://www.ginasthma.com,J Asthma,2012,2016
23176189,http://www.westernskymed.com,J Asthma,2013,2014
21853373,http://www.autismmedicalhome.com,J Autism Dev Disord,2012,2014
21460088,http://genome.ornl.gov/microbial/exig/,J Bacteriol,2011,2013
21840973,http://genomics.lbl.gov/supplemental/DvHtranscripts2011/,J Bacteriol,2011,2016
22072644,http://genolist.pasteur.fr/LivaList/,J Bacteriol,2011,#N/A
22582382,http://shigatox.net/new/,J Bacteriol,2012,2016
23086211,http://regprecise.lbl.gov/RegPrecise/Desulfovibrionales.jsp,J Bacteriol,2013,2014
23772063,http://snowwhite.wellesley.edu/targetRNA/index2.html,J Bacteriol,2013,2015
25538467,http://www.freeonlinesurveys.com/Webserver,J Basic Clin Pharm,2014,#N/A
25215224,http://ipip.ori.org/,J Behav Addict,2014,2016
24978117,http://people.socsci.tau.ac.il/mu/anxietytrauma/visual-analog-scale/,J Behav Ther Exp Psychiatry,2014,2015
21328705,http://monod.uwaterloo.ca/nmr/ipass,J Bioinform Comput Biol,2011,#N/A
21328706,http://service.bioinformatik.uni-saarland.de/tmx-site/,J Bioinform Comput Biol,2011,2014
21523935,http://www.cse.msu.edu/<|>yannisun/grammar-string,J Bioinform Comput Biol,2011,2014
22084009,http://rna.naist.jp/program/bistarna/,J Bioinform Comput Biol,2011,2012
22084010,http://www.sfs.ecnu.edu.cn/teachers/xuj_en.html,J Bioinform Comput Biol,2011,2013
22144253,http://www.proteomics.ac.cn/software/proteomicstools/index.htm,J Bioinform Comput Biol,2011,#N/A
22809306,http://cbc.case.edu/gs,J Bioinform Comput Biol,2012,#N/A
22809383,http://www.math.iastate.edu/press/,J Bioinform Comput Biol,2012,#N/A
22809414,http://bioinformatics.njit.edu/DiscoverR,J Bioinform Comput Biol,2012,2012
22849364,http://sourceforge.net/projects/flexgrepps/,J Bioinform Comput Biol,2012,2014
22849369,http://www.cs.gmu.edu/<|>mlbio/TAC-ELM,J Bioinform Comput Biol,2012,2014
23427986,http://autosome.ru/dichipmunk/,J Bioinform Comput Biol,2013,2014
23427990,http://mendel.bii.a-star.edu.sg/METHODS/hufzinc/,J Bioinform Comput Biol,2013,2014
23427994,http://bioinf.modares.ac.ir/software/PUTracer/,J Bioinform Comput Biol,2013,2015
23600819,http://bioinformatics.bc.edu/clotelab/RNAiFold,J Bioinform Comput Biol,2013,2015
23859271,http://www.cs.uwaterloo.ca/<|>l22he/denovo_ptm,J Bioinform Comput Biol,2013,2013
24372038,http://miRNA.at.nsu.ru,J Bioinform Comput Biol,2013,2014
24372038,http://wwwmgs.bionet.nsc.ru/mgs/programs/rnaanalys,J Bioinform Comput Biol,2013,#N/A
24372040,http://blac.bii.a-star.edu.sg/,J Bioinform Comput Biol,2013,2014
24372041,http://www.mirrorsuite.cs.huji.ac.il,J Bioinform Comput Biol,2013,2014
24467761,http://bioinfo.tmmu.edu.cn/SSEA_SVM/,J Bioinform Comput Biol,2014,#N/A
24467763,http://immunet.cn/sarotup/cgi-bin/PhD7Faster.pl,J Bioinform Comput Biol,2014,2013
25385083,http://bioinf.iiit.ac.in/PRIGSA/,J Bioinform Comput Biol,2014,#N/A
25524475,http://bit.ly/RF-PCP-DataSets,J Bioinform Comput Biol,2015,#N/A
25572717,http://pathtastic.gforge.inria.fr,J Bioinform Comput Biol,2015,#N/A
25790785,http://admis.fudan.edu.cn/projects/pripu.htm,J Bioinform Comput Biol,2015,#N/A
25800162,http://cbbio.cis.umac.mo,J Bioinform Comput Biol,2015,2015
22716313,http://www.partsregistry.org,J Biol Eng,2012,2016
22947262,http://www.systemsbiology.nl/the_constructor,J Biol Eng,2012,2014
24699831,http://metalweb.cerm.unifi.it/tools/metals3/,J Biol Inorg Chem,2014,2014
22855578,http://www.nslc.wustl.edu/courses/Bio4030/wikipedia_project.html,J Biol Rhythms,2012,2016
22281406,http://www.febio.org,J Biomech,2012,2016
25595425,http://www.simtk.org/home/med-lat-knee/,J Biomech,2015,#N/A
25627871,http://www.utwente.nl/ctw/bw/research/projects/TLEMsafe,J Biomech,2015,2014
21428676,http://fdacfd.nci.nih.gov,J Biomech Eng,2011,2014
22482660,http://mrl.sci.utah.edu/software/febio,J Biomech Eng,2012,2015
24801556,http://www.openfoam.org/,J Biomech Eng,2014,2016
20936179,http://metabolomics.helmholtz-muenchen.de/metap2/,J Biomed Biotechnol,2011,2014
21168527,http://sourceforge.net/projects/sdrproject/files/sReliefF/,J Biomed Inform,2011,2012
21605702,http://mirwalk.uni-hd.de/,J Biomed Inform,2011,2015
21645638,http://figureclassification.askhermes.org/,J Biomed Inform,2011,#N/A
21684350,http://bat.ina.certh.gr/tools/meshy/,J Biomed Inform,2011,2012
22564364,http://bioai4core.fulton.asu.edu/snpshot,J Biomed Inform,2012,2010
23153648,http://sourceforge.net/projects/sdrproject/files/,J Biomed Inform,2013,2012
23665300,http://www.cs.cf.ac.uk/trak,J Biomed Inform,2013,2014
23876513,http://users.ba.cnr.it/issia/iesina18/CovSelModelsCodes.zip,J Biomed Inform,2013,2014
23906817,http://labda.inf.uc3m.es/ddicorpus,J Biomed Inform,2013,2016
23973272,http://bioinformatics.ua.pt/diseasecard/,J Biomed Inform,2013,2016
24012881,http://search.cpan.org/dist/UMLS-SenseRelate/,J Biomed Inform,2013,2015
24135450,http://www.srvgal78.deri.ie:8080/explorer,J Biomed Inform,2014,2013
24144801,http://www.biominingbu.org/pronormz,J Biomed Inform,2014,2015
24382429,http://lesim.isped.u-bordeaux2.fr/SemBiP/ressources/ontoAD.owl,J Biomed Inform,2014,#N/A
24393765,http://www.ncbi.nlm.nih.gov/CBBresearch/Dogan/DISEASE/,J Biomed Inform,2014,2015
24681202,http://www2.chi.unsw.edu.au/literature-enrichment,J Biomed Inform,2014,2014
24909817,http://3dfd.ujaen.es,J Biomed Inform,2014,2015
24924268,http://mekler.narod.ru/Science/Articles_support.html,J Biomed Inform,2014,#N/A
25220766,http://ftp.ncbi.nlm.nih.gov/pub/lu/LabeledIn/,J Biomed Inform,2014,#N/A
25523466,http://www.people.vcu.edu/<|>btmcinnes/downloads.html,J Biomed Inform,2015,2014
25523466,http://umls-similarity.sourceforge.net/,J Biomed Inform,2015,2016
25817920,http://morphocol.org,J Biomed Inform,2015,#N/A
21171147,http://www.engineeringchallenges.org,J Biomed Mater Res A,2011,2016
23559362,http://www.lawyersandsettlements.com/features/gynecare-intergel/intergel-timeline.html,J Biomed Mater Res B Appl Biomater,2013,2011
23224008,http://mcx.sourceforge.net/mmc/,J Biomed Opt,2012,2013
23907277,http://sourceforge.net/projects/patrealtime,J Biomed Opt,2013,2014
23554723,http://www.sastra.edu/scbt/amf/,J Biomed Res,2011,#N/A
23621914,http://cib.cf.ocha.ac.jp/CoDP/,J Biomed Sci,2013,2014
21388573,http://gnode1.mib.man.ac.uk/bioinf/semnets.html,J Biomed Semantics,2011,2014
21624155,http://tm.semanticscience.org/sparql,J Biomed Semantics,2011,#N/A
21624155,http://code.google.com/p/translationalmedicineontology,J Biomed Semantics,2011,2015
21624156,http://purl.bioontology.org/ontology/PHARE,J Biomed Semantics,2011,2013
21624157,http://obomap.bioontology.org,J Biomed Semantics,2011,#N/A
21624158,http://semanticscience.org/projects/hyque,J Biomed Semantics,2011,2014
21624159,http://purl.org/ao/,J Biomed Semantics,2011,2015
21624159,http://code.google.com/p/annotation-ontology/,J Biomed Semantics,2011,2016
21624160,http://mcs.open.ac.uk/nlg/SWAT/bio-ontologies.html,J Biomed Semantics,2011,2014
21624160,http://swat.open.ac.uk/tools/,J Biomed Semantics,2011,2016
21624162,http://www.e-lico.eu/kupkb,J Biomed Semantics,2011,2012
21624163,http://www.violinet.org/ifngvonet/int_ext_svm.zip,J Biomed Semantics,2011,2014
21624163,http://www.violinet.org/vaccineontology,J Biomed Semantics,2011,2016
21624164,http://www.aber.ac.uk/en/cs/research/cb/projects/robotscientist/results/,J Biomed Semantics,2011,2016
21914205,http://dbs.uni-leipzig.de/GOMMA,J Biomed Semantics,2011,2013
21992572,http://www.dsv.su.se/hexanord/data/,J Biomed Semantics,2011,2014
21992616,http://people.dsv.su.se/<|>mariask/resources/triggers.txt,J Biomed Semantics,2011,2014
22041276,http://sourceforge.net/projects/idobru,J Biomed Semantics,2011,2014
22166341,http://www-tsujii.is.s.u-tokyo.ac.jp/GENIA/,J Biomed Semantics,2011,2015
22166371,http://born.nii.ac.jp/?page=globalroundup,J Biomed Semantics,2011,2011
22464129,http://biolemmatizer.sourceforge.net,J Biomed Semantics,2012,2014
22541594,http://owl.cs.manchester.ac.uk/goal,J Biomed Semantics,2012,2014
22541597,http://genewikiplus.org/,J Biomed Semantics,2012,2016
22541598,http://ambit.svn.sourceforge.net/viewvc/ambit/branches/toxml-utils/,J Biomed Semantics,2012,#N/A
22541598,http://opentox.org/api/11/opentox.owl,J Biomed Semantics,2012,#N/A
22541598,http://www.opentox.org,J Biomed Semantics,2012,2016
22541598,http://www.opentox.org/dev/ontology,J Biomed Semantics,2012,2015
22621763,http://purl.obolibrary.org/obo/opl.owl,J Biomed Semantics,2012,2016
22958570,http://go2pub.genouest.org,J Biomed Semantics,2012,2013
23244467,http://bioinformatics.ua.pt/coeus/,J Biomed Semantics,2012,2015
23244503,http://eleni.mikroyannidi@manchester.ac.uk,J Biomed Semantics,2012,2016
23244503,http://robert.stevens@manchehster.ac.uk,J Biomed Semantics,2012,#N/A
23244503,http://riotool.sourceforge.net/,J Biomed Semantics,2012,2014
23311574,http://www.bitlab-es.com/mapi,J Biomed Semantics,2013,2014
23734622,http://biotea.idiginfo.org/,J Biomed Semantics,2013,2015
23937709,http://bioportal.bioontology.org/ontologies/50138,J Biomed Semantics,2013,2014
23972281,http://www.obofoundry.org/wiki/index.php/EMAPA:Main_Page,J Biomed Semantics,2013,2014
24034148,http://wwwdev.ebi.ac.uk/Rebholz-srv/calbc/assessmentGSC/,J Biomed Semantics,2013,#N/A
24034841,http://bioportal.bioontology.org/ontologies/1311,J Biomed Semantics,2013,2013
24034841,http://www.obofoundry.org/cgi-bin/detail.cgi?id=malaria_ontology,J Biomed Semantics,2013,2015
24103152,http://bioportal.bioontology.org/ontologies/1583,J Biomed Semantics,2013,2013
24103152,http://bioportal.bioontology.org/ontologies/1584,J Biomed Semantics,2013,2013
24103152,http://bioportal.bioontology.org/ontologies/1585,J Biomed Semantics,2013,2013
24112363,http://www.cs.cf.ac.uk/flexiterm,J Biomed Semantics,2013,2015
24267744,http://phenoscape.org/,J Biomed Semantics,2013,2016
24267822,http://bishop.scai.fraunhofer.de/scaiview/,J Biomed Semantics,2013,2014
24267822,http://www.scai.fraunhofer.de/en/business-research-areas/bioinformatics/downloads.html,J Biomed Semantics,2013,2014
24267899,http://bioportal.bioontology.org/ontologies/1150,J Biomed Semantics,2013,2013
24267899,http://rgd.mcw.edu/rgdweb/ontology/view.html?acc_id=RS:0000457#s,J Biomed Semantics,2013,2015
24267948,http://purl.org/pav/,J Biomed Semantics,2013,2015
24314207,http://code.google.com/p/neurological-disease-ontology,J Biomed Semantics,2013,2015
24330602,http://purl.obolibrary.org/obo/envo.owl-an,J Biomed Semantics,2013,#N/A
24330602,http://www.environmentontology.org,J Biomed Semantics,2013,2016
24499703,http://bioportal.bioontology.org/ontologies/PW,J Biomed Semantics,2014,2015
24533660,http://variationontology.org,J Biomed Semantics,2014,#N/A
24602174,http://sio.semanticscience.org,J Biomed Semantics,2014,2015
25009735,http://purl.obolibrary.org/obo/uberon/releases/,J Biomed Semantics,2014,2016
25009735,http://purl.obolibrary.org/obo/uberon/releases/2013-02-21/,J Biomed Semantics,2014,#N/A
25068035,http://softwareontology.wordpress.com,J Biomed Semantics,2014,2015
25068035,http://theswo.sourceforge.net/,J Biomed Semantics,2014,2016
25276334,http://purl.obolibrary.org/obo/poro/releases/2014-03-06/,J Biomed Semantics,2014,#N/A
25276334,http://purl.obolibrary.org/obo/poro.owl,J Biomed Semantics,2014,2016
25276334,http://porifera-ontology.googlecode.com/,J Biomed Semantics,2014,2016
25276335,http://www.myexperiment.org/packs/428,J Biomed Semantics,2014,2014
25276335,http://wf4ever.github.io/ro,J Biomed Semantics,2014,2015
25411634,http://phenex.phenoscape.org/,J Biomed Semantics,2014,2015
25584184,http://www.plantontology.org/software/AISO,J Biomed Semantics,2014,2015
25937879,http://emotion-ontology.googlecode.com/svn/trunk/apps/emontotag/and,J Biomed Semantics,2014,#N/A
25937879,http://www.bioontology.ch/emontotag,J Biomed Semantics,2014,#N/A
25937879,http://purl.obolibrary.org/obo/MFOEM.owl,J Biomed Semantics,2014,2016
25763178,http://aber-owl.net/phenomenet,J Biomed Semantics,2015,#N/A
25785185,http://ontorat.hegroup.org/,J Biomed Semantics,2015,2015
25815161,http://purl.enanomapper.net/onto/enanomapper.owl,J Biomed Semantics,2015,2015
25815161,http://github.com/enanomapper/slimmer/,J Biomed Semantics,2015,#N/A
25926964,http://purl.org/skeletome/rbdo,J Biomed Semantics,2015,#N/A
25926964,http://bio-lark.org/se_skeldys.html,J Biomed Semantics,2015,2016
26034559,http://www.izbi.de/rex,J Biomed Semantics,2015,#N/A
21409563,http://connjur.sourceforge.net,J Biomol NMR,2011,2014
21448735,http://www.shiftx2.ca,J Biomol NMR,2011,2016
22160811,http://code.google.com/p/guardd/,J Biomol NMR,2012,2016
22314705,http://www.uef.fi/4dspot,J Biomol NMR,2012,2014
22359049,http://pine.nmrfam.wisc.edu/RNA/,J Biomol NMR,2012,2015
22639196,http://py-enmr.cerm.unifi.it/access/index/maxocc,J Biomol NMR,2012,2015
22678091,http://www.resprox.ca,J Biomol NMR,2012,2016
22903636,http://pacsy.nmrfam.wisc.edu,J Biomol NMR,2012,2015
23143278,http://www.wenmr.eu/services/FANDAS,J Biomol NMR,2012,2014
23456039,http://nmrglue.com,J Biomol NMR,2013,2016
25190042,http://pine.nmrfam.wisc.edu/download_packages.html,J Biomol NMR,2014,2015
25273503,http://csi.wishartlab.com,J Biomol NMR,2014,#N/A
25416616,http://fanten-enmr.cerm.unifi.it:8080,J Biomol NMR,2015,#N/A
22693105,http://swami.wustl.edu/flow,J Biomol Screen,2012,2014
23653394,http://sourceforge.net/projects/sams-hts/,J Biomol Screen,2013,2014
23788527,http://lincs.hms.harvard.edu/,J Biomol Screen,2013,2015
21875157,http://cobi.uestc.edu.cn/resource/paero/,J Biomol Struct Dyn,2011,2014
22545997,http://ramutha.bicpu.edu.in,J Biomol Struct Dyn,2012,2014
22812415,http://voronoi.hanyang.ac.kr,J Biomol Struct Dyn,2012,2016
22804354,http://www-bionet.sscc.ru/psd/cgi-bin/programs/Allergen/allergen.cgi,J Biomol Struct Dyn,2013,2014
22849520,http://211.69.128.148/Xoo,J Biomol Struct Dyn,2013,2014
22928911,http://proteopedia.org/w/Journal,J Biomol Struct Dyn,2013,#N/A
23140209,http://gyanxet-beta.com,J Biomol Struct Dyn,2013,2015
23298369,http://biomine.ece.ualberta.ca/SSCon/,J Biomol Struct Dyn,2014,2014
23384165,http://biokinet.belozersky.msu.ru/zebra,J Biomol Struct Dyn,2014,2015
23384242,http://w3lamc.umbr.cas.cz/PlantSat/,J Biomol Struct Dyn,2014,#N/A
23534882,http://biomine.ece.ualberta.ca/disCoP/,J Biomol Struct Dyn,2014,2014
23659291,http://www.dsimb.inserm.fr/dsimb_tools/mulpba/,J Biomol Struct Dyn,2014,2014
25248923,http://www.jci-bioinfo.cn/iUbiq-Lys,J Biomol Struct Dyn,2015,2016
22754383,http://www.bioinformatics.plantbio.ohiou.edu,J Biomol Tech,2012,2015
22942788,http://seqtrace.googlecode.com/,J Biomol Tech,2012,2016
25649271,http://www.fasebj.org,J Biomol Tech,2015,2016
21857117,http://metagenomics.atc.tcs.com/Eu-Detect/,J Biosci,2011,2014
22922203,http://metagenomics.atc.tcs.com/compression/BIND,J Biosci,2012,2013
22766416,http://www.fungene-db.org,J Biotechnol,2012,2016
23602801,http://www.phytometasyn.ca,J Biotechnol,2013,2016
23871656,http://sourceforge.net/projects/phoenix2,J Biotechnol,2013,2014
23871656,http://www.hydrocarbonmetagenomics.com,J Biotechnol,2013,2016
25262644,http://designpipeline.bioinf.uni-leipzig.de,J Biotechnol,2014,#N/A
25449107,http://www.industrialpenicillinsimulation.com,J Biotechnol,2015,#N/A
23307654,http://www.asbmr.org/Meetings/PastAnnualMeetings.aspx,J Bone Miner Res,2012,2016
25712350,http://www.asbmr.org/education/abstracts,J Bone Miner Res,2014,2015
22807942,http://ami.ajou.ac.kr/bcr/,J Breast Cancer,2012,#N/A
24992127,http://www.ishlt.org/,J Bronchology Interv Pulmonol,2014,2016
26011358,http://www.elsevier.com/online-tools/embase,J BUON,2015,2016
24535124,http://www.cancersurvivorlink.org,J Cancer Surviv,2014,2016
21419654,http://datathief.org/,J Cardiothorac Vasc Anesth,2011,#N/A
25258092,http://www.imsb.edu.pk/Database.htm,J Cell Biochem,2015,2015
21361385,http://www.modelling.leeds.ac.uk/ReverseScreen3D,J Chem Inf Model,2011,2014
21381738,http://www.cbligand.org/LiCABEDS/,J Chem Inf Model,2011,2015
21388232,http://www.cerm.unifi.it/home/research/genomebrowsing.html,J Chem Inf Model,2011,2009
21495663,http://mmg.rcsi.ie:8080/tin,J Chem Inf Model,2011,#N/A
21539309,http://atenea.montes.upm.es,J Chem Inf Model,2011,#N/A
21568270,http://www.ugr.es/local/gmdm/contub2,J Chem Inf Model,2011,2014
21598906,http://ochem.eu/models/Q5747,J Chem Inf Model,2011,2014
21604800,http://pharmer.sourceforge.net,J Chem Inf Model,2011,2014
21662242,http://proline.physics.iisc.ernet.in/pocketalign/,J Chem Inf Model,2011,2014
21728306,http://www.csardock.org,J Chem Inf Model,2011,2016
21774475,http://www.bioclipse.net/decision-support,J Chem Inf Model,2011,2016
21774552,http://www.dekois.com,J Chem Inf Model,2011,2016
