"PMID","journal","off_class","url","pub_year","confidence","ia_last_seen"
18004789,"Proteins","a_database","http://luna.bioc.columbia.edu/rachel/seqsimstrdiff.htm",2008,1,"#N/A"
18025004,"Bioinformatics","a_database","http://www.mantisdb.org",2008,0.5783,"2016"
18028535,"BMC Genomics","a_database","http://www.e-fungi.org.uk",2007,1,"2014"
18031633,"Can J Surg","a_database","http://www.historyofsurgery.ca",2007,1,"2016"
18032431,"Nucleic Acids Res","a_database","http://genolist.pasteur.fr/GenoList",2008,0.6844,"#N/A"
18035276,"Acad Radiol","a_database","http://ncia.nci.nih.gov",2007,0.6555,"2016"
18035520,"Genomics","a_database","http://bioinformatics.zj.cn/archaeatf",2008,1,"2014"
18038206,"Glycoconj J","a_database","http://proline.physics.iisc.ernet.in/cancerdb",2008,1,"2012"
18039369,"Genome Biol","a_database","http://www.phosida.com",2007,1,"2016"
18039703,"Nucleic Acids Res","a_database","http://pfam.ccbb.re.kr/",2008,1,"2011"
18039703,"Nucleic Acids Res","a_database","http://pfam.janelia.org/",2008,1,"2016"
18039703,"Nucleic Acids Res","a_database","http://pfam.sanger.ac.uk/",2008,1,"#N/A"
18039703,"Nucleic Acids Res","a_database","http://pfam.sbc.su.se/",2008,1,"2015"
18039705,"Nucleic Acids Res","a_database","http://redfly.ccr.buffalo.edu",2008,0.687,"2016"
18039716,"Nucleic Acids Res","a_database","http://genodb.pasteur.fr/CandidaDB",2008,1,"#N/A"
18040278,"Spinal Cord","a_database","http://www.asia-spinalinjury.org",2008,1,"2016"
18040278,"Spinal Cord","a_database","http://www.iscos.org.uk",2008,1,"2016"
18045474,"BMC Genomics","a_database","http://www.pancreasexpression.org/",2007,1,"2016"
18045502,"BMC Genomics","a_database","http://tfcones.fugu-sg.org",2007,1,"2016"
18045785,"Nucleic Acids Res","a_database","http://bioinformatics.ramapo.edu/GQRS/",2008,1,"2016"
18047706,"BMC Bioinformatics","a_database","http://gauss.dbb.georgetown.edu/liblab/SFThesaurus",2007,1,"2010"
18053139,"BMC Evol Biol","a_database","http://kimura.univ-montp2.fr/orthomam",2007,1,"2014"
18055500,"Nucleic Acids Res","a_database","http://InParanoid.sbc.su.se/",2008,0.6961,"2016"
18056833,"Ann Pharmacother","a_database","http://www.controlled-trials.com",2008,0.6394,"2016"
18058708,"Genet Mol Res","a_database","http://lgmb.fmrp.usp.br/mirnapath",2007,0.646,"2016"
18058712,"Genet Mol Res","a_database","http://www.cbi.cnptia.embrapa.br/StingRDB",2007,0.7247,"#N/A"
18058827,"Hum Mutat","a_database","http://www.coagMDB.org",2008,1,"2016"
18065428,"Bioinformatics","a_database","http://research1t.imb.uq.edu.au/conoserver/",2008,1,"2011"
18068490,"Tuberculosis (Edinb)","a_database","http://immuneepitope.org/",2008,1,"2016"
18072204,"Proteomics","a_database","http://www.eurocarbdb.org/applications/ms-tools",2007,1,"2016"
18072274,"Cancer","a_database","http://www.POND4kids.org",2008,0.6709,"2016"
18072977,"BMC Urol","a_database","http://scgap.systemsbiology.net/",2007,1,"2014"
18073188,"Nucleic Acids Res","a_database","http://transcriptionfactor.org",2008,0.7389,"2016"
18073191,"Nucleic Acids Res","a_database","http://telomerase.asu.edu/",2008,1,"2016"
18073194,"Nucleic Acids Res","a_database","http://fgp.huck.psu.edu/tribe.html",2008,1,"2015"
18081003,"Hum Mutat","a_database","http://npc.fzk.de",2008,1,"2013"
18081829,"Haemophilia","a_database","http://www.registroemofiliarer.it",2008,0.4054,"2014"
18083045,"Fish Shellfish Immunol","a_database","http://pmonodon.biotec.or.th",2008,1,"2012"
18084021,"Nucleic Acids Res","a_database","http://stitch.embl.de/",2008,0.6578,"#N/A"
18084646,"Bioinformation","a_database","http://www.autogeneralfilters.com/holycross/Home.html",2007,0.7187,"#N/A"
18084649,"Bioinformation","a_database","http://pc-dugong.ruc.dk:8080",2007,0.7083,"2007"
18086305,"Virol J","a_database","http://hbvregdb.otago.ac.nz",2007,1,"2012"
18088438,"BMC Bioinformatics","a_database","http://bioinfo.cgrb.oregonstate.edu/psd/",2007,1,"2012"
18089549,"Nucleic Acids Res","a_database","http://rapdb.dna.affrc.go.jp/",2008,1,"2016"
18095364,"Proteomics","a_database","http://www.zoo.uni-heidelberg.de/mfa/PIC",2008,0.6898,"2010"
18096036,"BMC Genomics","a_database","http://www.polebio.scsv.ups-tlse.fr/aphano/",2007,0.5547,"2010"
18096612,"Nucleic Acids Res","a_database","http://www.alterorf.cl",2008,0.7171,"2015"
18160234,"Vet Microbiol","a_database","http://www.fundp.ac.be/urbm/bioinfo/aPAGe",2008,1,"#N/A"
18160409,"Nucleic Acids Res","a_database","http://www.itb.cnr.it/cellcycle",2008,1,"2015"
18160410,"Nucleic Acids Res","a_database","http://www.pepcyber.org/PPEP/",2008,0.5859,"2016"
18172924,"J Bioinform Comput Biol","a_database","http://www.gsc.riken.jp/Mouse/",2007,1,"2009"
18174224,"Nucleic Acids Res","a_database","http://www.selenodb.org",2008,1,"2016"
18175334,"Hum Mutat","a_database","http://beta.uniprot.org/uniprot",2008,1,"2015"
18179280,"PLoS Comput Biol","a_database","http://karg.cbi.pku.edu.cn",2008,1,"2016"
18180765,"Mol Psychiatry","a_database","http://www.Phenowiki.org",2008,1,"2016"
18180854,"Acta Biochim Biophys Sin (Shanghai)","a_database","http://protchem.hunnu.edu.cn/depd/index.jsp",2008,0.6895,"#N/A"
18186470,"Proteins","a_database","http://rna.gmu.edu/FuzzySnps/",2008,0.4033,"#N/A"
18188425,"Bioinformation","a_database","http://www.bioinfosastra.com/services/teck/index.html",2007,1,"2009"
18194557,"BMC Bioinformatics","a_database","http://mit.lifescience.ntu.edu.tw/",2008,1,"2016"
18194960,"Nucleic Acids Res","a_database","http://www.plantontology.org/amigo/go.cgi",2008,1,"2016"
18208379,"Biochem Soc Trans","a_database","http://sbcb.bioch.ox.ac.uk/cgdb",2008,0.4366,"2016"
18221524,"BMC Bioinformatics","a_database","http://compsysbio.achs.virginia.edu/tobfac/",2008,1,"2015"
18226200,"BMC Genomics","a_database","http://krill.cribi.unipd.it",2008,1,"2012"
18238785,"Bioinformatics","a_database","http://aclame.ulb.ac.be/prophinder",2008,0.4337,"2016"
18253485,"PLoS One","a_database","http://bisscat.org/",2008,1,"2016"
18257394,"Gene Expr","a_database","http://www.ncbi.nlm.nih.gov/projects/dbEST",2007,1,"2016"
18267307,"Genomics Proteomics Bioinformatics","a_database","http://bioinformatica.isa.cnr.it/FASMA/",2007,1,"2015"
18281404,"J Bacteriol","a_database","http://pubmlst.org/vparahaemolyticus",2008,0.5968,"2015"
18282303,"BMC Bioinformatics","a_database","http://www.dddc.ac.cn/pdtd/",2008,0.6805,"2016"
18283387,"J Mol Evol","a_database","http://www.ncbi.nlm.nih.gov/Traces/trace.cgi",2008,1,"2016"
18283666,"Proteomics","a_database","http://www.smp-proteomics.de/",2008,1,"2014"
18287633,"Methods Mol Biol","a_database","http://www.basic.northwestern.edu/SAGE/",2008,1,"2014"
18287874,"Eur J Cancer Prev","a_database","http://www.who.int/infobase",2008,1,"2016"
18288333,"Bioinformation","a_database","http://www.asthmaplants.com",2007,1,"2016"
18292983,"Urologe A","a_database","http://www.germanresidents-urolog.de",2008,1,"2012"
18294198,"FEMS Yeast Res","a_database","http://www.pasteur.edu.uy/yeast",2008,1,"#N/A"
18294402,"BMC Genomics","a_database","http://genebank.nibio.go.jp/qfbase/",2008,0.5926,"#N/A"
18296746,"Bioinformatics","a_database","http://www.imperial.ac.uk/medicine/people/l.coin",2008,1,"2016"
18301946,"Mamm Genome","a_database","http://cgd.jax.org/",2008,1,"2016"
18304364,"BMC Bioinformatics","a_database","http://www.bioinfo.tsinghua.edu.cn/DBMLoc/index.htm",2008,1,"2016"
18304934,"Bioinformatics","a_database","http://ftfd.snu.ac.kr/",2008,0.6637,"#N/A"
18308593,"Fungal Genet Biol","a_database","http://foly.esil.univ-mrs.fr",2008,1,"2013"
18311630,"SAR QSAR Environ Res","a_database","http://cactus.nci.nih.gov",2008,1,"2016"
18314752,"Methods Mol Biol","a_database","http://www.mitop2.de/",2007,1,"#N/A"
18315852,"BMC Bioinformatics","a_database","http://synechocystis.org/",2008,1,"2014"
18315852,"BMC Bioinformatics","a_database","http://bioportal.kobic.kr/SynechoNET/",2008,1,"2010"
18315882,"BMC Genomics","a_database","http://leili-lab.cmb.usc.edu/yeastaging/projects/project-base/",2008,1,"#N/A"
18317578,"Bioinformation","a_database","http://svimstpt.ap.nic.in/MedicinalPlants/mainpage.htm",2008,1,"2009"
18321385,"BMC Immunol","a_database","http://db.systemsbiology.net/IIDB",2008,0.592,"2009"
18321385,"BMC Immunol","a_database","http://www.innateImmunity-systemsbiology.org",2008,0.592,"2016"
18325082,"Ann Hum Genet","a_database","http://www.ucl.ac.uk/ldlr",2008,1,"2016"
18325330,"Biochem Biophys Res Commun","a_database","http://bioinfo.hanyang.ac.kr/ZIFIBI/frameset.php",2008,0.6639,"2012"
18325930,"Radiat Prot Dosimetry","a_database","http://www.lanl.gov/bayesian/software",2007,0.6762,"#N/A"
18336834,"J Mol Biol","a_database","http://www.proteamalg.com",2008,0.6583,"2016"
18337259,"Bioinformatics","a_database","http://blackhawk.cs.uni.edu",2008,1,"2008"
18342660,"Hum Pathol","a_database","http://dev.mysql.com/downloads",2008,1,"2016"
18342660,"Hum Pathol","a_database","http://www.perl.org",2008,1,"2016"
18344517,"Bioinformatics","a_database","http://glycobase.ucd.ie",2008,1,"2012"
18354039,"Plant Physiol","a_database","http://bioweb.ucr.edu/PED",2008,0.737,"2010"
18368371,"Methods Mol Biol","a_database","http://www.cocomac.org/coredat",2007,0.6623,"#N/A"
18371216,"BMC Bioinformatics","a_database","http://www.cmbi.ru.nl/locatep-db1",2008,1,"#N/A"
18371241,"Parasitology","a_database","http://www.genomics.liv.ac.uk/tryps/resources.html",2008,1,"2015"
18376042,"Stud Health Technol Inform","a_database","http://www.danubianbiobank.de",2008,0.4141,"2007"
18388144,"Bioinformatics","a_database","http://www.caspur.it/ASPicDB",2008,0.7241,"2012"
18388498,"Blood Coagul Fibrinolysis","a_database","http://europium.csc.mrc.ac.uk/",2008,1,"2016"
18392982,"Methods Mol Biol","a_database","http://www.shigen.nig.ac.jp/ecoli/pec/",2008,1,"2015"
18395549,"J Allergy Clin Immunol","a_database","http://www.meduniwien.ac.at/allergens/allfam/",2008,1,"2013"
18400740,"Am J Clin Nutr","a_database","http://www.ars.usda.gov/nutrientdata",2008,1,"2016"
18400772,"Bioinformatics","a_database","http://www.dbmi.pitt.edu/EPO-KB",2008,0.6593,"2010"
18419295,"Cold Spring Harb Symp Quant Biol","a_database","http://wasabi.itmat.upenn.edu/circa/mouse",2007,0.6755,"#N/A"
18434342,"Bioinformatics","a_database","http://topdom.enzim.hu",2008,1,"2016"
18440587,"Chemosphere","a_database","http://www.deh.gov.au/water/quality/nwqms/volume1.html",2008,0.6583,"2012"
18440972,"Nucleic Acids Res","a_database","http://www.prodonet.tu-bs.de",2008,0.6667,"2014"
18440977,"Nucleic Acids Res","a_database","http://www.ispider.manchester.ac.uk/cgi-bin/ProteomicSearch.pl",2008,1,"2012"
18442177,"Proteomics","a_database","http://www.proteomecommons.org/data/fasta/",2008,0.6796,"2008"
18442992,"Nucleic Acids Res","a_database","http://services.nbic.nl/cgi-bin/copub/CoPub.pl",2008,1,"2012"
18444257,"Hum Mutat","a_database","http://www.bioPKU.org",2008,1,"2016"
18445606,"Bioinformatics","a_database","http://jSquid.sbc.su.se",2008,0.4082,"2015"
18452298,"J Agric Food Chem","a_database","http://anchovyid.jrc.ec.europa.eu",2008,1,"2012"
18463137,"Nucleic Acids Res","a_database","http://www.bioinformatics.nl/tools/seqatoms/",2008,0.6596,"2015"
18467422,"Nucleic Acids Res","a_database","http://pals.bioinfo.cnio.es",2008,1,"2016"
18467769,"In Silico Biol","a_database","http://cell-interaction.bii.a-star.edu.sg/",2007,1,"2008"
18469378,"Ann Ist Super Sanita","a_database","http://www.iss.it/bdse/",2008,0.6945,"2014"
18472393,"Genomics","a_database","http://cscdb.com.cn",2008,1,"#N/A"
18477402,"BMC Genet","a_database","http://dceg.cancer.gov/bb/tools/pga",2008,1,"2013"
18477636,"Nucleic Acids Res","a_database","http://www.genome.jp/kegg/atlas/",2008,0.6481,"#N/A"
18479204,"OMICS","a_database","http://gensc.org",2008,1,"2016"
18482338,"Chem Biol Drug Des","a_database","http://www.pdbcal.org",2008,1,"2014"
18484585,"Hum Mutat","a_database","http://gi.biotec.or.th/thaimut",2008,0.7241,"2012"
18490265,"Genome Res","a_database","http://biocomp.bioen.uiuc.edu/GibbsModule",2008,0.6694,"2013"
18493048,"Genetics","a_database","http://genome.jgi-psf.org/Chlre3/Chlre3.home.html",2008,1,"2016"
18499695,"Bioinformatics","a_database","http://www.infornomics.utoronto.ca/downloads/EMRF",2008,1,"2010"
18501020,"BMC Bioinformatics","a_database","http://predikin.biosci.uq.edu.au",2008,0.6627,"2016"
18501192,"Biochem Biophys Res Commun","a_database","http://www.biosun.org.cn/srnatarget/",2008,0.6721,"2014"
18504629,"Funct Integr Genomics","a_database","http://pgrc.ipk-gatersleben.de/poci",2008,0.6727,"2007"
18506793,"Magn Reson Med","a_database","http://www.etumour.net/",2008,1,"2016"
18514578,"Comput Biol Chem","a_database","http://203.199.182.73/gnsmmg/databases/plid/",2008,0.7248,"2014"
18515352,"Nucleic Acids Res","a_database","http://uprobe.genetics.emory.edu",2008,1,"2010"
18515843,"Nucleic Acids Res","a_database","http://tools.immuneepitope.org",2008,0.6414,"2015"
18519808,"Protein Sci","a_database","http://bioinfo.hust.edu.cn/bio/tools/E-SSpred/index.html",2008,0.6667,"#N/A"
18524799,"Nucleic Acids Res","a_database","http://rsat.ulb.ac.be/neat/",2008,0.6639,"#N/A"
18524800,"Nucleic Acids Res","a_database","http://e1ds.ee.ncku.edu.tw/",2008,0.4963,"2013"
18524800,"Nucleic Acids Res","a_database","http://e1ds.csbb.ntu.edu.tw/",2008,0.4963,"#N/A"
18541053,"BMC Bioinformatics","a_database","http://www.bio-miblab.org/arraywiki",2008,0.6763,"2009"
18543962,"J Proteome Res","a_database","http://www.massmatrix.net",2008,0.6586,"#N/A"
18550737,"J Clin Microbiol","a_database","http://www.MIRU-VNTRplus.org",2008,1,"2016"
18554176,"Zebrafish","a_database","http://fishmap.igib.res.in",2008,0.4549,"2011"
18554176,"Zebrafish","a_database","http://miracle.igib.res.in/fishmap",2008,0.4549,"2012"
18556668,"Bioinformatics","a_database","http://www.jcvi.org/mpidb/",2008,1,"2016"
18560597,"PLoS One","a_database","http://ifr48.timone.univ-mrs.fr/MST_MTuberculosis/mst",2008,0.7403,"2009"
18564601,"Tumori","a_database","http://www.tubafrost.org",2008,0.6395,"2016"
18565990,"Bioinformatics","a_database","http://zork.wustl.edu/gin",2008,0.5838,"#N/A"
18570030,"Syst Biol","a_database","http://loco.biosci.arizona.edu/pb",2008,1,"2015"
18570455,"J Proteome Res","a_database","http://ncrr.pnl.gov",2008,1,"2015"
18578888,"BMC Genomics","a_database","http://function.chgc.sh.cn/sj-proteome/index.htm",2008,1,"#N/A"
18579566,"Bioinformatics","a_database","http://iFoldRNA.dokhlab.org",2008,1,"2015"
18585417,"Peptides","a_database","http://research.amnh.org/herpetology/amphibia/index.php",2008,0.6669,"2016"
18586728,"Bioinformatics","a_database","http://www.argumentation.org",2008,0.4067,"2016"
18586731,"Bioinformatics","a_database","http://www.lri.fr/<|>lemoine/GenoQuery/",2008,1,"2013"
18595779,"J Biomed Inform","a_database","http://sysbio.fulton.asu.edu/gofuzzy/",2009,1,"2012"
18599654,"Plant Physiol","a_database","http://www.oilseedproteomics.missouri.edu",2008,1,"2015"
18601904,"Biochem Biophys Res Commun","a_database","http://www.snp-genetics.com/user/srch.htm",2008,0.6555,"2015"
18603386,"Hear Res","a_database","http://mousecochlea.umn.edu",2008,1,"2010"
18603407,"Neural Netw","a_database","http://www.cdtdb.brain.riken.jp",2008,1,"2013"
18604568,"J Biol Inorg Chem","a_database","http://www.ebi.ac.uk/thornton-srv/databases/Metal_MACiE/home.html",2008,1,"2015"
18608099,"Amyotroph Lateral Scler","a_database","http://alsod.iop.kcl.ac.uk/als/",2008,1,"2016"
18610841,"Mol Biol (Mosk)","a_database","http://strees.protres.ru/",2008,1,"2012"
18617367,"Neural Netw","a_database","http://brainmap.wustl.edu/caret",2008,1,"2008"
18628845,"Comp Funct Genomics","a_database","http://arastressdb.cac.psu.edu",2002,1,"2004"
18629094,"Comp Funct Genomics","a_database","http://cogeme.ex.ac.uk/biosynthesis.html",2003,1,"2005"
18629130,"Comp Funct Genomics","a_database","http://statgen.ncsu.edu/panzea",2003,1,"2006"
18629286,"Comp Funct Genomics","a_database","http://www.ccmb.res.in/ssr",2003,0.6359,"2006"
18629286,"Comp Funct Genomics","a_database","http://www.ingenovis.com/ssr",2003,0.6359,"2008"
18637145,"Hepatol Res","a_database","http://www2.genome.rcast.u-tokyo.ac.jp/___/NASH/NASH_GSEA2/",2008,1,"#N/A"
18637161,"BMC Genomics","a_database","http://www.cdfd.org.in/wildsilkbase/",2008,1,"2015"
18637175,"BMC Genomics","a_database","http://dinmanlab.umd.edu/prfdb",2008,1,"2015"
18655804,"Toxicol Appl Pharmacol","a_database","http://www.allianceforrisk.org/RiskIE.htm",2008,0.7231,"2016"
18658182,"Bioinformatics","a_database","http://www.cellml.org/models",2008,1,"2016"
18661259,"Plant Mol Biol","a_database","http://bioinfo.ibmcp.upv.es/genomics/ChillPeachDB",2008,1,"2012"
18662101,"J Comput Biol","a_database","http://faculty.cs.tamu.edu/shsze/ispalign",2008,1,"2014"
18667059,"BMC Genomics","a_database","http://www.gabipd.org/projects/satlotyper/",2008,1,"2015"
18670300,"J Thorac Oncol","a_database","http://www.somaticmutations-EGFR.org",2008,1,"2014"
18680759,"Toxicol Appl Pharmacol","a_database","http://www.mged.org",2008,0.6969,"2016"
18680759,"Toxicol Appl Pharmacol","a_database","http://www.cdisc.org",2008,0.6969,"2016"
18680759,"Toxicol Appl Pharmacol","a_database","http://www.Leadscope.com",2008,0.6969,"2016"
18685722,"Bioinformation","a_database","http://www.niab.go.kr/nabic/",2008,1,"2006"
18689816,"Bioinformatics","a_database","http://kinase.bioinformatics.tw/",2008,0.7185,"2016"
18689827,"Bioinformatics","a_database","http://www.bioinformaticslaboratory.nl",2008,0.7527,"2016"
18692976,"Syst Appl Microbiol","a_database","http://www.arb-silva.de/living-tree",2008,0.5182,"2009"
18692976,"Syst Appl Microbiol","a_database","http://www.elsevier.de/syapm",2008,0.5182,"2013"
18692976,"Syst Appl Microbiol","a_database","http://www.arb-home.de,www.arb-silva.de",2008,0.5182,"#N/A"
18692976,"Syst Appl Microbiol","a_database","http://www.bacterio.cict.fr",2008,0.5182,"2016"
18694839,"Fungal Genet Biol","a_database","http://ibi.zju.edu.cn/pgl/MGM/index.html",2008,1,"2012"
18697673,"Behav Res Methods","a_database","http://www.psychology.nottingham.ac.uk/GreekLex",2008,1,"#N/A"
18697767,"Bioinformatics","a_database","http://llama.med.harvard.edu/synergizer/doc",2008,1,"2010"
18697767,"Bioinformatics","a_database","http://llama.med.harvard.edu/synergizer/translate",2008,1,"2010"
18700971,"BMC Cancer","a_database","http://cabig.nci.nih.gov",2008,1,"2015"
18700982,"BMC Bioinformatics","a_database","http://www.rnasoft.ca/strand",2008,0.7071,"2015"
18707150,"J Proteome Res","a_database","http://www.peptides.be/",2008,1,"2016"
18714883,"J Med Entomol","a_database","http://iowa-mosquito.ent.iastate.edu",2008,0.3919,"2013"
18718828,"J Plast Reconstr Aesthet Surg","a_database","http://www.microflap.com",2009,0.6721,"2011"
18725951,"PLoS Comput Biol","a_database","http://kim.bio.upenn.edu/software/",2008,0.6667,"2012"
18728044,"Bioinformatics","a_database","http://nashua.case.edu/pathways",2008,1,"2013"
18728045,"Bioinformatics","a_database","http://mcbc.usm.edu/gofetcher/",2008,1,"2010"
18755027,"BMC Genomics","a_database","http://p450.riceblast.snu.ac.kr/",2008,1,"#N/A"
18757888,"Nucleic Acids Res","a_database","http://etblast.org",2009,1,"2016"
18760382,"J Biomed Inform","a_database","http://tram.uchicago.edu",2009,1,"2010"
18766178,"Mol Syst Biol","a_database","http://www.innatedb.ca",2008,1,"2016"
18775832,"Scand J Public Health","a_database","http://www.norgeshelsa.no",2008,0.6762,"2016"
18776192,"Bioinformatics","a_database","http://www.vardb.org/",2008,0.6764,"2016"
18776214,"Nucleic Acids Res","a_database","http://www.enzyme-database.org/forms.php",2009,1,"2016"
18776217,"Nucleic Acids Res","a_database","http://degradome.uniovi.es",2009,1,"2016"
18779234,"Bioinformatics","a_database","http://metnet.vrac.iastate.edu/MetNet_fcmodeler.htm",2008,0.6639,"2012"
18781615,"Hum Mutat","a_database","http://www.dbagenes.unito.it",2008,0.7185,"2016"
18783261,"J Proteome Res","a_database","http://www.expasy.org/tools/pICarver",2008,1,"2014"
18784187,"Nucleic Acids Res","a_database","http://flysnp.imp.ac.at/flysnpdb.php",2009,1,"2014"
18786976,"Bioinformatics","a_database","http://www.jcvi.org/mpidb/interaction.php?dbsource=MPI-LIT",2008,0.5862,"2011"
18790805,"Nucleic Acids Res","a_database","http://apps.sanbi.ac.za/ddoc/",2009,1,"#N/A"
18790807,"Nucleic Acids Res","a_database","http://okcam.cbi.pku.edu.cn",2009,0.6759,"2012"
18793407,"BMC Bioinformatics","a_database","http://www.bioinformatics.nl/tools/polyssr/",2008,0.6272,"2015"
18796476,"Bioinformatics","a_database","http://monkeysnp.ohsu.edu/snp/",2008,0.5948,"2008"
18797968,"Mamm Genome","a_database","http://research.jax.org/faculty/sundberg/index.html",2008,1,"2015"
18800383,"Bioessays","a_database","http://www.compagen.org",2008,0.6905,"2016"
18803769,"Evol Dev","a_database","http://homeodb.cbi.pku.edu.cn",2008,1,"2016"
18811941,"BMC Bioinformatics","a_database","http://www.sb-roscoff.fr/hectar/",2008,1,"2012"
18811980,"BMC Genomics","a_database","http://scud.kaist.ac.kr",2008,0.7403,"2015"
18812395,"Nucleic Acids Res","a_database","http://www.gabipd.org/",2009,1,"2015"
18812396,"Nucleic Acids Res","a_database","http://bindr.gdcb.iastate.edu/ZiFDB",2009,1,"2012"
18815372,"Proc Natl Acad Sci U S A","a_database","http://promoter.cdb.riken.jp/",2008,1,"2016"
18817563,"BMC Dev Biol","a_database","http://obofoundry.org",2008,0.579,"2016"
18819940,"Bioinformatics","a_database","http://www.oxfordjournals.org/our_journals/databa/",2008,1,"2015"
18823568,"BMC Bioinformatics","a_database","http://irefindex.uio.no",2008,1,"2013"
18824479,"Nucleic Acids Res","a_database","http://EuPathDB.org",2009,1,"#N/A"
18824479,"Nucleic Acids Res","a_database","http://GiardiaDB.org",2009,1,"#N/A"
18824479,"Nucleic Acids Res","a_database","http://TrichDB.org",2009,1,"#N/A"
18830720,"Eur Spine J","a_database","http://www.scolisoft.org",2008,1,"2014"
18831791,"BMC Genomics","a_database","http://www.vazymolo.org/MeDor/index.html",2008,1,"2016"
18832079,"Mol Biol Evol","a_database","http://splits.iab.keio.ac.jp/splitsdb/",2008,1,"2015"
18832362,"Nucleic Acids Res","a_database","http://ardb.cbcb.umd.edu/",2009,1,"2015"
18832365,"Nucleic Acids Res","a_database","http://cleanest.kobic.re.kr/",2009,0.671,"2016"
18832367,"Nucleic Acids Res","a_database","http://www.cmbi.ru.nl/phylopat",2009,0.693,"2016"
18832368,"Nucleic Acids Res","a_database","http://germsage.nichd.nih.gov/",2009,0.7208,"2013"
18832369,"Nucleic Acids Res","a_database","http://bioinformatics.charite.de/jail",2009,1,"2015"
18835847,"Nucleic Acids Res","a_database","http://www.tbdb.org/",2009,0.6667,"2016"
18835852,"Nucleic Acids Res","a_database","http://lifesciencedb.jp/ag/bp3d/",2009,0.7315,"2011"
18836195,"Nucleic Acids Res","a_database","http://pisite.hgc.jp",2009,1,"2016"
18836196,"Nucleic Acids Res","a_database","http://phytamp.pfba-lab.org",2009,1,"2012"
18837516,"Anal Chem","a_database","http://www.bmms.uu.se/CAD/indexECD.html",2008,1,"#N/A"
18837977,"BMC Genomics","a_database","http://cogemir.tigem.it/",2008,1,"2016"
18838116,"Gene","a_database","http://www.medicalgenomics.org/Databases/BlotBase",2008,1,"2011"
18838390,"Nucleic Acids Res","a_database","http://www.cta.lncc.br",2009,1,"#N/A"
18840280,"BMC Bioinformatics","a_database","http://darkhorse.ucsd.edu",2008,1,"2015"
18840285,"BMC Genomics","a_database","http://www.droidb.org",2008,0.6971,"2016"
18840304,"Genome Biol","a_database","http://biowiki.org/SimulationTools",2008,0.6667,"2012"
18841244,"Bioinformation","a_database","http://cid-fb2a64e541add2be.skydrive.live.com/browse.aspx/Affy%7C_HuEx%7C_1.0ST?uc=2",2008,0.7267,"#N/A"
18841873,"Med Phys","a_database","http://www.physics.carleton.ca/clrp/seed_database/",2008,1,"2015"
18842597,"Bioinformatics","a_database","http://www.montpellier.inra.fr/CBGP/diyabc",2008,0.6694,"2016"
18842599,"Bioinformatics","a_database","http://gbnci.abcc.ncifcrf.gov/geo/",2008,1,"2016"
18842623,"Nucleic Acids Res","a_database","http://machibase.gi.k.u-tokyo.ac.jp/",2009,1,"2015"
18842628,"Nucleic Acids Res","a_database","http://thebrain.bwh.harvard.edu/uniprobe/",2009,1,"#N/A"
18842631,"Nucleic Acids Res","a_database","http://kineticdb.protres.ru/db/index.pl",2009,1,"2014"
18842632,"Nucleic Acids Res","a_database","http://trna.nagahama-i-bio.ac.jp",2009,1,"2016"
18842634,"Nucleic Acids Res","a_database","http://www.proteolysis.org",2009,0.7379,"2016"
18842635,"Nucleic Acids Res","a_database","http://rapid.rcai.riken.jp/",2009,1,"2016"
18842636,"Nucleic Acids Res","a_database","http://schistoDB.net/",2009,1,"#N/A"
18842638,"Nucleic Acids Res","a_database","http://coiledcoils.chm.bris.ac.uk/ccplus",2009,1,"2016"
18842639,"Nucleic Acids Res","a_database","http://tmbeta-genome.cbrc.jp/TMFunction/",2009,1,"2014"
18844979,"BMC Plant Biol","a_database","http://genepool.kribb.re.kr/pepper/",2008,0.5547,"2010"
18845572,"Nucleic Acids Res","a_database","http://bps.rutgers.edu",2009,1,"2015"
18849319,"Bioinformatics","a_database","http://www.stateslab.org/data/celllineOntology/cellline.zip",2008,1,"2007"
18852012,"Toxicology","a_database","http://louisville.edu/medschool/pharmacology/NAT.html",2008,1,"2015"
18852891,"PLoS One","a_database","http://h-invitational.jp/varygene/",2008,1,"2015"
18853457,"Hum Mutat","a_database","http://www.phylotree.org",2009,0.4243,"2016"
18854039,"BMC Complement Altern Med","a_database","http://tcm.lifescience.ntu.edu.tw/",2008,1,"2015"
18854354,"Nucleic Acids Res","a_database","http://oger.tu-bs.de",2009,0.7151,"2015"
18854354,"Nucleic Acids Res","a_database","http://oger.tu-bs.de/strepto_db",2009,0.7151,"2014"
18856073,"Mol Biol (Mosk)","a_database","http://labcfg.ibch.ru/home.html",2008,0.5711,"2008"
18922805,"Bioinformatics","a_database","http://www.bioinformatics2.wsu.edu/Osiris",2008,1,"2015"
18923529,"Genome","a_database","http://titan.biotec.uiuc.edu/triticeae/",2008,0.6606,"2010"
18925948,"BMC Bioinformatics","a_database","http://atgc.lirmm.fr/PlasmoDraft/",2008,1,"2009"
18927104,"Nucleic Acids Res","a_database","http://cagr.pcbi.upenn.edu/PTMswitchboard",2009,1,"2013"
18927105,"Nucleic Acids Res","a_database","http://bioinformatics.istge.it/hypercldb/",2009,0.7164,"2015"
18927105,"Nucleic Acids Res","a_database","http://bioinformatics.istge.it/clima/",2009,0.7164,"2015"
18927107,"Nucleic Acids Res","a_database","http://www.miR2Disease.org",2009,1,"2016"
