PMID,url,journal,pub_year,ia_last_seen
21233165,http://bgx.org.uk/software/ESS.html,Bioinformatics,2011,2011
21233166,http://www.ebi.ac.uk/Tools/rwiki/,Bioinformatics,2011,2015
21233166,http://www.ebi.ac.uk/tools/rcloud,Bioinformatics,2011,2015
21233167,http://sv.gersteinlab.org/age,Bioinformatics,2011,2015
21233168,http://biocomputer.bio.cuhk.edu.hk/softwares/BPBAac,Bioinformatics,2011,2014
21233169,http://code.google.com/p/crop-tingchenlab/,Bioinformatics,2011,2015
21233524,http://murphylab.web.cmu.edu/software/2009_TCBB_motif/,IEEE/ACM Trans Comput Biol Bioinform,2011,2016
21234299,http://www.ipipan.eu/staff/m.draminski/software.htm,Bioinform Biol Insights,2010,#N/A
21234787,http://swiss-model.expasy.org/on-line,Biotechnol Lett,2011,#N/A
21235466,http://www.clinicalrec.com.ar,Curr Clin Pharmacol,2011,#N/A
21235522,http://www.stanford.edu/group/nusselab/cgi-bin/wnt/,Biochem J,2011,2016
21235786,http://www.biolisi.unal.edu.co/web-servers/nclassgpositive/,BMC Bioinformatics,2011,2012
21235794,http://flu.sdsc.edu,BMC Syst Biol,2011,2015
21235808,http://binajournal.org/index.php/bina/article/view/96,BMC Res Notes,2011,#N/A
21240320,http://adarwinstudygroup.org/,Proc (Bayl Univ Med Cent),2010,2016
21244646,http://www.ebi.ac.uk/panda-srv/easydas,BMC Bioinformatics,2011,2012
21245031,http://lab.fhes.tn.edu.tw/est,Plant Cell Physiol,2011,2013
21245051,http://bio.informatik.uni-jena.de/software/,Bioinformatics,2011,2014
21245054,http://bioconductor.org/packages/release/bioc/html/BayesPeak.html,Bioinformatics,2011,2015
21245076,http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/search,Database (Oxford),2011,2015
21245417,http://www.verygene.com,Physiol Genomics,2011,2016
21246630,http://www.compbio.dundee.ac.uk/xannpred,Proteins,2011,2013
21246634,http://compath.org/platcom/tcs,Proteins,2011,2012
21247929,http://www.cerealab.unimore.it/jws/cerealab.jnlp,Database (Oxford),2011,2014
21249219,http://3ddi.org,PLoS One,2011,2016
21249219,http://bar.utoronto.ca/eplant,PLoS One,2011,2016
21249531,http://diademchallenge.org,Neuroinformatics,2011,2016
21251949,http://www.epa.gov/ncct/toxcast/,Toxicology,2011,2016
21252073,http://sun.aei.polsl.pl/dsrc,Bioinformatics,2011,2015
21252074,http://compsysbio.org/phylopro/,Bioinformatics,2011,2012
21252075,http://www.biodalliance.org/,Bioinformatics,2011,2016
21252076,http://www.soph.uab.edu/Statgenetics/People/XCui/r-codes/,Bioinformatics,2011,2015
21252092,http://www.chictr.org,Blood,2011,2015
21252731,http://www.nihr.ac.uk/Pages/default.aspx,Obstet Gynecol,2011,2016
21253556,http://www.chibi.ubc.ca/ABAMS,PLoS Comput Biol,2011,2012
21253599,http://code.google.com/p/popoolation/,PLoS One,2011,2016
21253603,http://tcm.cmu.edu.tw/,PLoS One,2011,2015
21253872,http://tsdb.cbi.pku.edu.cn,Sci China Life Sci,2011,2016
21253873,http://tged.ihb.ac.cn,Sci China Life Sci,2011,2014
21254041,http://www.clinical-trials.com,Br J Surg,2011,2016
21254760,http://www.maxquant.org,J Proteome Res,2011,2016
21255074,http://www.diabetes.nhs.uk/publications_and_resources/reports_and_guidance,Diabet Med,2011,2013
21255074,http://www.diabetes.org.uk/About_us/Our_Views/Care_recommendations/The-Management-of-Diabetic-Ketoacidosis-in-Adults,Diabet Med,2011,2014
21255416,http://lab6.iitp.ru/en/rivals,Biol Direct,2011,2014
21255436,http://dl.dropbox.com/u/10502931/GWAPower.zip,BMC Genet,2011,2014
21255455,http://www.bioinformatics.org/fasimu,BMC Bioinformatics,2011,2015
21255607,http://203.199.182.73/gnsmmg/databases/aidb/aidb.html,Int J Biol Macromol,2011,#N/A
21255619,http://bioinfo.ncu.edu.cn/services.aspx,Biochim Biophys Acta,2011,2012
21256221,http://www.lnao.fr/spip.php?rubrique79,Neuroimage,2011,2010
21256892,http://foodsafety.sjtu.edu.cn/SMM-system.html,J Microbiol Methods,2011,2012
21257608,http://www.igb.illinois.edu/labs/price/downloads/,Bioinformatics,2011,2012
21257609,http://wodaklab.org/orthonets/,Bioinformatics,2011,2016
21257716,http://data.kew.org/cvalues/,Ann Bot,2011,2016
21258060,http://vimss.sf.net,Bioinformatics,2011,2014
21258063,http://safegene.hms.harvard.edu/aa2nt/,Bioinformatics,2011,2014
21258064,http://www2.chi.unsw.edu.au/attacca,Bioinformatics,2011,2014
21258065,http://genes.toronto.edu,Bioinformatics,2011,2016
21258066,http://tomatoma.nbrp.jp/index.jsp,Plant Cell Physiol,2011,2016
21258067,http://www.nodai-genome.org/oryza_sativa_en.html,Plant Cell Physiol,2011,2012
21258219,http://www.acr.org,J Thorac Imaging,2011,2016
21258498,http://code.google.com/p/gpumcml,Biomed Opt Express,2010,2016
21261946,http://www.cbio.uct.ac.za/indygene,BMC Bioinformatics,2011,2012
21261974,http://sing.ei.uvigo.es/pileline,BMC Bioinformatics,2011,2013
21261974,http://sourceforge.net/projects/pilelinetools,BMC Bioinformatics,2011,2012
21261981,http://bioinfo2.ugr.es/wordCluster/wordCluster.php,Algorithms Mol Biol,2011,2015
21264334,http://arabidopsis.gmi.oeaw.ac.at/quan/poolhap/,PLoS One,2011,2015
21264403,http://www.pep2pro.ethz.ch,Integr Biol (Camb),2011,2015
21266061,http://avena.pw.usda.gov/wheatD/agsnp.shtml,BMC Genomics,2011,#N/A
21266083,http://www.extavourlab.com/protocols/index.html,BMC Genomics,2011,2015
21266083,http://www.ncbi.nlm.nih.gov/sra?term=SRP002610,BMC Genomics,2011,2012
21266443,http://biostat.mc.vanderbilt.edu/LilyWang,Bioinformatics,2011,2014
21266444,http://bioinformatics.rutgers.edu/Software/MVQueries/,Bioinformatics,2011,2015
21266471,http://gmdd.shgmo.org/Computational-Biology/GRS,Nucleic Acids Res,2011,2016
21267068,http://www.eurexpress.org,PLoS Biol,2011,2015
21268114,http://www.cbi.seu.edu.cn/PRBR/,Proteins,2011,2015
21269479,http://propka.ki.ku.dk/<|>luca/wiki/index.php/GUI_Web,BMC Struct Biol,2011,2014
21269480,http://cpass.unl.edu,BMC Res Notes,2011,2015
21269494,http://www.conifergdb.org/pinemap,BMC Genet,2011,2015
21271823,http://www.BeatingBipolar.org,J Ment Health,2011,2016
21271979,http://math.cau.edu.cn/CPR-SNO/CPR-SNO.html,Protein Pept Lett,2011,#N/A
21273816,http://www.padmadatabase.org,Fly (Austin),2011,2016
21276248,http://bindr.gdcb.iastate.edu/ZFNGenome,BMC Genomics,2011,2015
21276248,http://www.zincfingers.org/,BMC Genomics,2011,2016
21276275,http://www.icbi.at/MEMOSys,BMC Syst Biol,2011,2015
21276483,http://www.midwiferyjournal.com,Midwifery,2011,#N/A
21277861,http://miaja.tic.udc.es/Bio-AIMS/NL-MIND-BEST.php,J Theor Biol,2011,2013
21278116,http://www.genetics.ucla.edu/software/mendel,J Anim Sci,2011,2016
21278185,http://prinseq.sourceforge.net/,Bioinformatics,2011,2016
21278186,http://www.stat.sinica.edu.tw/<|>gshieh/bgvm.htm,Bioinformatics,2011,2014
21278187,http://compbio.charite.de/index.php/ibd2.html,Bioinformatics,2011,2012
21278188,http://www.gnu.org/,Bioinformatics,2011,2016
21278188,http://www.psb.ugent.be/esb/PiNGO,Bioinformatics,2011,2013
21278189,http://conveyor.cebitec.uni-bielefeld.de,Bioinformatics,2011,#N/A
21278367,http://easyfig.sourceforge.net/,Bioinformatics,2011,2016
21278374,http://www.esat.kuleuven.be/gpp,Brief Bioinform,2011,2012
21278375,http://compgen.bscb.cornell.edu/phast,Brief Bioinform,2011,2016
21279663,http://www.ethicon.com,Hernia,2011,2016
21279663,http://www.davol.com,Hernia,2011,2016
21279663,http://www.gore.com,Hernia,2011,2016
21281482,http://www.zbit.uni-tuebingen.de/pas/nocornac.htm,BMC Bioinformatics,2011,2013
21281524,http://biodev.cea.fr/destripe,BMC Struct Biol,2011,2012
21282865,http://bioinformatics.uhasselt.be,IEEE/ACM Trans Comput Biol Bioinform,2011,2013
21282983,http://rna.igmors.u-psud.fr/toolbox/arnold/,RNA Biol,2011,2015
21283524,http://mirecords.biolead.org,PLoS One,2011,2015
21283695,http://www.cs.technion.ac.il/<|>tomersh/tools,PLoS One,2011,2015
21283776,http://www.genetics.ucla.edu/labs/horvath/CoexpressionNetwork/ModulePreservation,PLoS Comput Biol,2011,2012
21284866,http://sysbio.rnet.missouri.edu/dobo/,BMC Bioinformatics,2011,2015
21287121,http://www.casstools.org,Behav Res Methods,2011,2016
21287609,http://cssb.biology.gatech.edu/findsite-metal/,Proteins,2011,2015
21291572,http://koehllab.genomecenter.ucdavis.edu/toolkit/h-factor,BMC Bioinformatics,2011,2011
21292207,http://www.sages.org/education/quiz,J Surg Educ,2011,2012
21292723,http://www.ichr.uwa.edu.au/alcoholandpregnancy,Eval Health Prof,2011,2016
21295004,http://111.68.99.218/GPCR,Anal Biochem,2011,#N/A
21296176,http://www.histocheck.org,Biol Blood Marrow Transplant,2011,2016
21296742,http://www.genenames.org/search,Hum Genomics,2011,2016
21296748,http://synteny.cnr.berkeley.edu/gobe-app/,Bioinformatics,2011,#N/A
21296748,http://try-gobe.appspot.com/,Bioinformatics,2011,2014
21296748,http://github.com/brentp/gobe,Bioinformatics,2011,2014
21296749,http://bioinformatics.cau.edu.cn/LSPR,Bioinformatics,2011,#N/A
21296750,http://hci.iwr.uni-heidelberg.de/MIP/Software,Bioinformatics,2011,2015
21296751,http://bioinfo3d.cs.tau.ac.il/gossip/,Bioinformatics,2011,2015
21296753,http://research.ncl.ac.uk/synthetic_biology/downloads.html,Bioinformatics,2011,#N/A
21296754,http://spacem3.gforge.inria.fr/,Bioinformatics,2011,2015
21296780,http://www.register.clinicaltrials.gov/,Heart,2011,2016
21297230,http://www.cs.iastate.edu/Ëœankitag/FATBEP.html,Int J Comput Biol Drug Des,2010,#N/A
21297945,http://biit.cs.ut.ee/gmat/,PLoS One,2011,2016
21297972,http://bioinformatics.bc.edu/clotelab/RNAlocopt/,PLoS One,2011,2015
21298571,http://dl.dropbox.com/u/2480715/ERA.xlsm?dl=1,Behav Res Methods,2011,2014
21299930,http://www.herniedatabasen.dk,Dan Med Bull,2011,2016
21300214,http://www.elaireesnuestro.com,Arch Bronconeumol,2011,2016
21300622,http://proteomics.ysu.edu/secretomes/fungi.php,Database (Oxford),2011,2015
21300699,http://www.dna.utah.edu/umelt/umelt.html,Bioinformatics,2011,2016
21300700,http://tyerslab.bio.ed.ac.uk/tools/BioGRID_webgraph.php,Bioinformatics,2011,2011
21300700,http://webservice.thebiogrid.org/resources/interactions,Bioinformatics,2011,2011
21300700,http://thebiogrid.org/download.php,Bioinformatics,2011,2016
21300700,http://webservice.thebiogrid.org/resources/application.wadl,Bioinformatics,2011,2012
21300700,http://wiki.thebiogrid.org/doku.php/biogridplugin2,Bioinformatics,2011,2015
21300700,http://wiki.thebiogrid.org/doku.php/biogridrest,Bioinformatics,2011,2016
21300701,http://oxfordhla.well.ox.ac.uk,Bioinformatics,2011,2013
21301936,http://www.tciworks.info,Pharm Res,2011,2016
21301985,http://www.sgim.org/go/datasets,J Gen Intern Med,2011,2013
21302022,http://www.springerlink.com,Behav Res Methods,2011,2016
21303543,http://www.lge.ibi.unicamp.br/coffea,BMC Plant Biol,2011,2012
21303862,http://www.bioss.uni-freiburg.de/cms/sbml-pet-mpi.html,Bioinformatics,2011,2011
21303862,http://sites.google.com/site/sbmlpetmpi/,Bioinformatics,2011,2014
21303863,http://www.qanswers.net/GeneTUKit/,Bioinformatics,2011,2016
21304358,http://www.medicaresuppliersnetwork.com,Prof Case Manag,2011,2016
21304658,http://www.cbs.dtu.dk/services/gwBrowser/suppl/,Stand Genomic Sci,2009,#N/A
21304658,http://www.cbs.dtu.dk/services/gwBrowser,Stand Genomic Sci,2009,2015
21304686,http://ggdc.gbdp.org,Stand Genomic Sci,2010,2015
21304724,http://biosharing.org/,Stand Genomic Sci,2010,#N/A
21304725,http://www.gensc.org,Stand Genomic Sci,2010,2016
21304730,http://mibbi.org/,Stand Genomic Sci,2010,2016
21305028,http://code.google.com/p/readdepth/,PLoS One,2011,2016
21305351,http://sites.google.com/site/honcheongso/software/robustsnp,Behav Genet,2011,2011
21306470,http://www.sonobreast.com,Breast J,2011,2013
21306991,http://ratt.sourceforge.net,Nucleic Acids Res,2011,2015
21309030,http://www.mutalyzer.nl/,Hum Mutat,2011,2016
21310025,http://www.aacijournal.com/content/6/1/24,Allergy Asthma Clin Immunol,2011,2015
21310640,http://www.nbcr.net/binana/,J Mol Graph Model,2011,#N/A
21310714,http://gerg.gsc.riken.jp/TP_optimization/,Nucleic Acids Res,2011,2014
21310745,http://www.genereporter.tu-bs.de,Bioinformatics,2011,2014
21310746,http://code.google.com/p/fishfinder/downloads/list,Bioinformatics,2011,2016
21310747,http://www.riken.jp/zhangiru/software/durandal_released.tgz,Bioinformatics,2011,2014
21311847,http://caat.jhsph.edu/programs/workshops/dnt2.html,ALTEX,2011,2015
21311855,http://wheat.pw.usda.gov/ggpages/maps/OWB/,Theor Appl Genet,2011,2015
21312152,http://www.thieme-connect.de/ejournals/toc/dmw/104011,Dtsch Med Wochenschr,2011,#N/A
21313928,http://www.perfsort.net,J Extra Corpor Technol,2010,2014
21315919,http://www.phime.org,Talanta,2011,2016
21317021,http://lab.ibb.cnr.it/,Med Image Anal,2011,2014
21317138,http://babylone.ulb.ac.be/autoosc/,Bioinformatics,2011,#N/A
21317139,http://egob.biomedicine.gu.se,Bioinformatics,2011,2013
21317140,http://sign.hgc.jp/signssm/,Bioinformatics,2011,2015
21317142,http://www.math.psu.edu/koslicki/entropy.nb,Bioinformatics,2011,#N/A
21317143,http://statistics.msi.meduniwien.ac.at/float/cross_platform/,Bioinformatics,2011,2014
21317143,http://www.ebi.ac.uk/microarray-as/ae/,Bioinformatics,2011,2016
21317188,http://svmsnps.njit.edu,Nucleic Acids Res,2011,2013
21318230,http://www.motorik-modul.de,Eur J Pediatr,2011,2016
21318374,http://www.simtk.org/home/lumbarspine,Biomech Model Mechanobiol,2012,2016
21320477,http://bighapmap.big.ac.cn/software.html,Clin Chim Acta,2011,2014
21321667,http://www.outofourheads.net,Med Educ Online,2010,2016
21324289,http://www.plosmedicine.org,Health Technol Assess,2011,2016
21324720,http://www.profanderson.net/files/nmr_nqr.php,J Magn Reson,2011,2016
21325201,http://www.sciencemag.org/special/data,Sci Signal,2011,2015
21325299,http://smithlab.cmb.usc.edu/histone/rseg/,Bioinformatics,2011,2014
21325300,http://www.mcisb.org/resources/putmedid.html,Bioinformatics,2011,2014
21325301,http://text2genome.org,Bioinformatics,2011,2016
21325301,http://sourceforge.net/projects/text2genome/,Bioinformatics,2011,2014
21325302,http://www.proteomatic.org,Bioinformatics,2011,2014
21326365,http://genepool.kribb.re.kr/SolmiRNA,Genome,2011,2012
21326606,http://cbrc.kaust.edu.sa/dpore,PLoS One,2011,2015
21326606,http://apps.sanbi.ac.za/dpore/,PLoS One,2011,#N/A
21327165,http://sourceforge.net/projects/bio-hal/,PLoS Curr,2011,2012
21327987,http://www.ncbi.nlm.nih.gov/genomeprj?Db=genomeprj&cmd=ShowDetailView&TermToSearch=9549,Parasitol Res,2011,2014
21328705,http://monod.uwaterloo.ca/nmr/ipass,J Bioinform Comput Biol,2011,#N/A
21328706,http://service.bioinformatik.uni-saarland.de/tmx-site/,J Bioinform Comput Biol,2011,2014
21330288,http://exon.ucsd.edu/ShortFuse,Bioinformatics,2011,2012
21330289,http://compbio.dfci.harvard.edu/pubs/attract_1.0.1.zip,Bioinformatics,2011,2014
21330290,http://meme.sdsc.edu,Bioinformatics,2011,2015
21330291,http://software.steenlab.org/libfbi,Bioinformatics,2011,2015
21331222,http://www.aquaticmicrobial.net,Commun Integr Biol,2010,#N/A
21331789,http://www.abctb.org.au,Cell Tissue Bank,2012,2016
21332044,http://www.jf-dgou.de,Z Orthop Unfall,2011,2016
21332364,http://www.pubmlst.org/paeruginosa,Microb Drug Resist,2011,2015
21332642,http://www.growthcharts.rcpch.ac.uk,Matern Child Nutr,2012,2015
21332662,http://www.rcn.org.uk/childrenspainguideline,Int J Evid Based Healthc,2011,2014
21334639,http://www.ion.ucl.ac.uk/departments/repair/themes/uroneurology,J Urol,2011,2010
21335268,http://www.heptest.nl,Am J Prev Med,2011,2014
21335320,http://www.combinatorics.cn/cbpc/gfold.tar.gz,Bioinformatics,2011,#N/A
21335321,http://darwin.uvigo.es/software/prottest3,Bioinformatics,2011,2012
21335591,http://www.australiancancertrials.gov.au,Clin Trials,2011,2016
21335611,http://www.b2gfar.org,Bioinformatics,2011,#N/A
21335612,http://www.agklebe.de,Bioinformatics,2011,2016
21335676,http://www.ispoint.org,NeuroRehabilitation,2011,2016
21335749,http://www.neurovr2.org,Stud Health Technol Inform,2011,2016
21337514,http://ecolib.kaist.ac.kr,Proteomics,2011,#N/A
21337703,http://searchgui.googlecode.com,Proteomics,2011,2016
21337704,http://gpde.sourceforge.net,Proteomics,2011,2012
21338001,http://www.futureofchildren.org,Future Child,2008,2016
21339535,http://code.google.com/p/mia2009/,IEEE/ACM Trans Comput Biol Bioinform,2011,2016
21339894,http://www.researchandtesting.com/B2C2,Open Microbiol J,2010,#N/A
21341292,http://www.scfbio-iitd.res.in/software/drugdesign/charge.jsp,J Comput Chem,2011,2015
21342541,http://tintin.sfsu.edu/<|>whemurad/disulfidebond,BMC Bioinformatics,2011,2014
21342549,http://bioinformatics.ust.hk/SRPI.rar,BMC Bioinformatics,2011,2014
21342552,http://bioinformatics.ust.hk/MotifAll.rar,BMC Bioinformatics,2011,2014
21342555,http://garnet.isysbio.org/,BMC Bioinformatics,2011,#N/A
21342555,http://ercsb.ewha.ac.kr/garnet/,BMC Bioinformatics,2011,2014
21342564,http://gemdock.life.nctu.edu.tw/dock/igemdock.php,BMC Bioinformatics,2011,2016
21342580,http://bpla-kernel.dna.bio.keio.ac.jp/clustering/,BMC Bioinformatics,2011,2014
21342585,http://aluru-sun.ece.iastate.edu/doku.php?id,BMC Bioinformatics,2011,2014
21342586,http://dna.engr.uconn.edu/software/GeneSeq/,BMC Bioinformatics,2011,2014
21342592,http://musk.ibms.sinica.edu.tw/UMARS/,BMC Bioinformatics,2011,2015
21343142,http://bioonto.gen.cam.ac.uk/el-ont,Bioinformatics,2011,#N/A
21343142,http://el-vira.googlecode.com,Bioinformatics,2011,2016
21344013,http://sites.google.com/site/neuromapsoftware,Front Neuroinform,2011,2014
21345309,http://neon.gachon.ac.kr/IdBean/,BMB Rep,2011,2012
21345522,http://www.ccmijesususon.com-www.crrtcordoba.com.es/,Med Intensiva,2011,#N/A
21345871,http://gurkan.case.edu/software,Bioinformatics,2011,2014
21346859,http://www.hccbif.info/,Bioinformation,2010,2014
21346860,http://www.iq.unesp.br/EXTENSAO/EBiAn/html/ebian.html,Bioinformation,2010,2014
21346861,http://research.umbc.edu/Ëœerill,Bioinformation,2010,#N/A
21346862,http://primerident.up.pt,Bioinformation,2010,2014
21346863,http://procarb.org/contpro/,Bioinformation,2010,2015
21346869,http://122.165.25.137/bioinfo/breastcancerdb/,Bioinformation,2010,#N/A
21346870,http://www.chikvpro.info/,Bioinformation,2010,2014
21347122,http://www.generanker.org,Summit on Translat Bioinforma,2008,#N/A
21347143,http://lussierlab.org/publications/ITS-GWAS,AMIA Jt Summits Transl Sci Proc,2010,2014
21347167,http://MEDLINE.cognition.com,Summit on Translat Bioinforma,2009,2013
21347170,http://compbio.jsums.edu/bpd,Summit on Translat Bioinforma,2009,2012
21347171,http://www.bioontology.org,Summit on Translat Bioinforma,2009,2016
21347177,http://www.pubatlas.org,Summit on Translat Bioinforma,2009,2016
21347314,http://www.jstacs.de/index.php/Dispom,PLoS Comput Biol,2011,2013
21348556,http://www.netdss.net/,Am J Manag Care,2010,2013
21349861,http://www.cellprofiler.org,Bioinformatics,2011,2016
21349862,http://pprospector.sourceforge.net,Bioinformatics,2011,2015
21349863,http://act.gersteinlab.org,Bioinformatics,2011,2015
21349865,http://melolab.org/supmat.html,Bioinformatics,2011,#N/A
21349866,http://www.myexperiment.org/workflows/1283.html,Bioinformatics,2011,2012
21349866,http://www.nbpp.nl/warp2d.html,Bioinformatics,2011,2016
21349866,http://www.nbpp.nl/Warp2D_commandline.zip,Bioinformatics,2011,2014
21349867,http://navicluster.cb.k.u-tokyo.ac.jp/,Bioinformatics,2011,2013
21349868,http://bioguide-project.net/gv,Bioinformatics,2011,2016
21349870,http://biolinfo.org/mpid-t2,Bioinformatics,2011,2016
21349871,http://www.maayanlab.net/FNV,Bioinformatics,2011,2015
21349873,http://agra.fzv.uni-mb.si/,Bioinformatics,2011,2013
21349987,http://www.genoscope.cns.fr/agc/microscope/mage/viewer.php?S_id=752&wwwpkgdb=a78e3466ad5db29aa8fe49e8812de8a7,J Med Microbiol,2011,#N/A
21352158,http://www.boards.ie,Early Interv Psychiatry,2008,2016
21352538,http://muralab.org/PaPy,BMC Bioinformatics,2011,2015
21352572,http://search.cpan.org/dist/Bio-Phylo,BMC Bioinformatics,2011,2016
21353266,http://bioinfo.noble.org/manuscript-support/legumedb,Phytochemistry,2011,2014
21353694,http://online.sagepub.com,Dent Mater,2011,2016
21353694,http://onlinelibrary.wiley.com,Dent Mater,2011,2016
21353694,http://www.google.com.hk,Dent Mater,2011,2016
21353694,http://www.jstor.org,Dent Mater,2011,2016
21353694,http://www.scielo.br/scielo.php,Dent Mater,2011,#N/A
21354447,http://www.hcc-oltmetroticket.org/calculator/index.php,J Hepatol,2011,#N/A
21354967,http://nabic.naas.go.kr,Int J Bioinform Res Appl,2010,2010
21355994,http://ipm.msu.edu/downymildew.htm,Mol Plant Pathol,2011,2011
21355994,http://cdm.ipmpipe.org/,Mol Plant Pathol,2011,2016
21355994,http://veggies.msu.edu/,Mol Plant Pathol,2011,2015
21355994,http://www.daylab.plp.msu.edu/pseudoperonospora-cubensis/,Mol Plant Pathol,2011,2016
21356002,http://www.wheatgenome.info,Plant Biotechnol J,2011,2016
21357575,http://www.maths.ox.ac.uk/cmb/STOCHSIMGPU,Bioinformatics,2011,2015
21357576,http://www2.docm.mmu.ac.uk/STAFF/L.Han/geneannotation/,Bioinformatics,2011,#N/A
21357752,http://wash.github.com/rnacode,RNA,2011,2014
21358807,http://www.hta.ac.uk,PLoS Med,2011,2016
21358896,http://www.cps.ca/english/CP/PreventiveCare.htm,Paediatr Child Health,2010,2011
21359215,http://www.serummetabolome.ca,PLoS One,2011,2016
21360289,http://sbkb.org,J Struct Funct Genomics,2011,2016
21361385,http://www.modelling.leeds.ac.uk/ReverseScreen3D,J Chem Inf Model,2011,2014
21362185,http://fohs.bgu.ac.il/s2g/csiomim,BMC Bioinformatics,2011,2012
21364494,http://www.sta.cuhk.edu.hk/pswong/ACortP.html,Pediatr Res,2011,2014
21364759,http://ophid.utoronto.ca/mirDIP,PLoS One,2011,2015
21364784,http://www.bamboodb.ind.in/,Bioinformation,2010,2016
21364786,http://code.google.com/p/seqcalc,Bioinformation,2010,2011
21364801,http://cryoweb.tzv.fal.de,Bioinformation,2010,2013
21364803,http://blastpipe.biochem.unr.edu/,Bioinformation,2010,2014
21364829,http://www.btistnau.org/germdefault.aspx,Bioinformation,2010,#N/A
21364914,http://genomevolution.org/,PLoS One,2011,#N/A
21365601,http://www.nitrc.org/projects/srsn,Rev Neurol,2011,2015
21366529,http://azevedolab.net/md_75.html,Curr Med Chem,2011,2012
21366659,http://www.biostat.envt.fr/spip/spip.php?article63,Vet Clin Pathol,2011,2016
21366916,http://www.popoolation.at/pgt,BMC Genet,2011,2016
21366926,http://bioinfo.matf.bg.ac.rs/disorder,BMC Bioinformatics,2011,2012
21367868,http://www.comp.nus.edu.sg/<|>wangzk/eCEO.html,Bioinformatics,2011,2014
21367869,http://mu2py.biocomp.unibo.it/memloci,Bioinformatics,2011,2011
21367870,http://homepages.inf.ed.ac.uk/gsanguin/software.html,Bioinformatics,2011,2016
21367871,http://bcb.cs.tufts.edu/hubcomps,Bioinformatics,2011,2011
21367872,http://vancouvershortr.sourceforge.net,Bioinformatics,2011,2016
21367872,http://www.postgresql.org,Bioinformatics,2011,2016
21368279,http://genetics.cs.ucla.edu/rarevariants,Genetics,2011,2015
21370081,http://www.meduniwien.ac.at/msi/biometrie/MIMB,Methods Mol Biol,2011,2014
21371304,http://www.code-saturne.org,BMC Infect Dis,2011,2016
21371853,http://www.predict.nhs.uk,Eur J Surg Oncol,2011,2016
21371990,http://www.Facebook.com,J Med Internet Res,2011,2016
21372081,http://blog.naver.com/aggie100,Bioinformatics,2011,2014
21372082,http://www.protein-nmr.org/,Bioinformatics,2011,2016
21372083,http://pprowler.itee.uq.edu.au/NucImport,Bioinformatics,2011,2013
21372084,http://www.compbiosci.wfu.edu/tools.htm,Bioinformatics,2011,2015
21372085,http://bioinf.scri.ac.uk/strudel/,Bioinformatics,2011,2016
21372086,http://dtai.cs.kuleuven.be/ml/systems/merci,Bioinformatics,2011,2016
21372087,http://bioinformatics.ust.hk/BOOST.html#GBOOST,Bioinformatics,2011,2016
21372188,http://pubmlst.org/magalactiae/,J Med Microbiol,2011,2015
21372341,http://www-bioinf.uni-regensburg.de/downl/Key2Ann.zip,J Integr Bioinform,2011,2015
21373993,http://www.picsl.upenn.edu/ANTs,Neuroinformatics,2011,2016
21374632,http://sysimm.ifrec.osaka-u.ac.jp/OSCAR/,J Comput Chem,2011,2015
21374718,http://sites.google.com/site/honcheongso/software/varexp,Genet Epidemiol,2011,2011
21375086,http://www.anzca.edu.au/resources/professionaldocuments,Anaesth Intensive Care,2011,#N/A
21375086,http://www.anzca.edu.au/resources/professional-documents,Anaesth Intensive Care,2011,2016
21375394,http://centreforpallcare.org/index.php/research/ipcfcrc/,J Palliat Med,2011,2016
21375730,http://mironton.uni.lu,BMC Bioinformatics,2011,2012
21377318,http://www.transfusionevidencelibrary.com,Transfus Med Rev,2011,2016
21381738,http://www.cbligand.org/LiCABEDS/,J Chem Inf Model,2011,2015
21382596,http://snptransformer.sourceforge.net,Genomics Proteomics Bioinformatics,2010,2014
21383652,http://www.kkgt.nl,Ther Drug Monit,2011,2016
21383909,http://bicmku.in:8081/glaucoma,Bioinformation,2011,#N/A
21383910,http://glee.ist.unomaha.edu/seqmat,Bioinformation,2011,2013
21383924,http://antibiotics.toku-e.com/,Bioinformation,2011,2016
21385030,http://bioinformatics.cise.ufl.edu/SubMAP.html,J Comput Biol,2011,2010
21385031,http://bioinfo.cs.technion.ac.il/AAAmap,J Comput Biol,2011,2012
21385032,http://research.ics.tkk.fi/mi/software/treebic/,J Comput Biol,2011,2012
21385036,http://www.cs.ucr.edu/<|>jianxing/IsoInfer.html,J Comput Biol,2011,2016
21385045,http://www.liebertoinline.com/cmb,J Comput Biol,2011,#N/A
21385349,http://www.pims-lims.org/,BMC Res Notes,2011,2015
21385384,http://gwas.lifesciencedb.jp/cgi-bin/cnvdb/cnv_top.cgi,BMC Genet,2011,2013
21385438,http://www.engr.uconn.edu/rajasek/PMS4.zip,BMC Res Notes,2011,#N/A
21385461,http://www.labkey.org,BMC Bioinformatics,2011,2016
21385787,http://bioinfo.amu.edu.pl/agos/,Bioinformatics,2011,2011
21385832,http://aje.oupjournals.org/,Am J Epidemiol,2011,2016
21385832,http://www.unc.edu/<|>mfunk/dr/,Am J Epidemiol,2011,2015
21386962,http://bioinf.cs.ucl.ac.uk/hspred,PLoS One,2011,2015
21387345,http://wordom.sf.net,J Comput Chem,2011,2014
21388232,http://www.cerm.unifi.it/home/research/genomebrowsing.html,J Chem Inf Model,2011,2009
21388526,http://cbdm.mdc-berlin.de/tools/sampler/,BMC Res Notes,2011,2015
